Date,Open,High,Low,Close,Adj Close,Volume
2016-11-21,802.849976,805.799988,792.650024,797.750000,752.389343,993597
2016-11-22,806.299988,822.500000,802.799988,819.900024,773.279907,1226008
2016-11-23,820.349976,834.000000,815.099976,831.700012,784.408875,1254013
2016-11-24,828.799988,834.500000,820.549988,825.299988,778.372803,1588843
2016-11-25,830.000000,838.000000,825.650024,833.599976,786.200928,788448
2016-11-28,830.450012,841.950012,829.000000,837.849976,790.209229,930063
2016-11-29,837.000000,841.000000,830.250000,832.700012,785.352051,1157881
2016-11-30,835.250000,850.299988,831.049988,844.000000,796.009521,2734453
2016-12-01,844.000000,855.700012,840.900024,848.099976,799.876343,951938
2016-12-02,845.000000,848.400024,828.150024,831.450012,784.173218,623704
2016-12-05,832.900024,851.400024,832.000000,844.900024,796.858337,760110
2016-12-06,845.400024,849.799988,833.200012,836.000000,788.464417,611314
2016-12-07,839.849976,844.000000,832.049988,833.700012,786.295166,394177
2016-12-08,836.000000,846.799988,836.000000,843.000000,795.066345,609858
2016-12-09,839.900024,847.000000,836.349976,845.049988,796.999817,463868
2016-12-12,845.000000,845.849976,830.349976,832.599976,785.257751,317031
2016-12-13,834.000000,836.400024,824.900024,831.150024,783.890198,716723
2016-12-14,831.000000,832.849976,818.799988,821.799988,775.071838,418711
2016-12-15,818.000000,823.700012,813.650024,816.049988,769.648804,552176
2016-12-16,817.500000,827.000000,813.599976,816.950012,770.497559,907271
2016-12-19,817.000000,817.799988,808.000000,809.750000,763.707031,709550
2016-12-20,808.750000,812.750000,798.450012,801.400024,755.831726,1057366
2016-12-21,802.000000,805.000000,795.900024,796.799988,751.493347,1024157
2016-12-22,796.000000,802.500000,783.849976,787.049988,742.297668,1147406
2016-12-23,786.500000,799.400024,781.950012,789.500000,744.608398,893290
2016-12-26,788.000000,804.900024,785.049988,801.799988,756.209045,686679
2016-12-27,801.900024,808.500000,796.599976,806.750000,760.877502,552306
2016-12-28,808.000000,821.200012,806.000000,810.299988,764.225708,811567
2016-12-29,811.250000,821.950012,806.549988,818.500000,771.959412,1295881
2016-12-30,819.450012,829.450012,818.500000,826.349976,779.363037,709395
2017-01-02,828.000000,828.000000,819.099976,825.349976,778.419922,439748
2017-01-03,826.450012,832.799988,819.500000,829.849976,782.664001,617599
2017-01-04,829.849976,837.400024,816.549988,821.599976,774.883118,1298675
2017-01-05,824.900024,835.750000,822.000000,833.150024,785.776428,800848
2017-01-06,832.900024,874.799988,831.700012,833.750000,786.342285,545826
2017-01-09,838.000000,838.549988,828.349976,831.049988,783.795837,323290
2017-01-10,833.799988,835.950012,829.000000,830.549988,783.324280,337793
2017-01-11,832.099976,845.000000,830.099976,841.500000,793.651611,867646
2017-01-12,843.700012,843.700012,824.700012,825.900024,778.938721,985100
2017-01-13,830.000000,835.599976,825.099976,827.950012,780.872192,567779
2017-01-16,828.000000,831.349976,822.450012,827.500000,780.447754,472383
2017-01-17,826.750000,843.000000,826.750000,840.650024,792.850098,1081184
2017-01-18,840.700012,867.750000,837.599976,864.950012,815.768311,2032995
2017-01-19,865.400024,875.950012,858.549988,860.299988,811.382690,1350359
2017-01-20,855.200012,872.000000,854.500000,860.450012,811.524170,1032081
2017-01-23,854.599976,866.799988,851.549988,862.400024,813.363281,1615902
2017-01-24,856.000000,862.400024,842.099976,860.349976,811.429810,1843785
2017-01-25,857.000000,869.950012,855.950012,869.200012,819.776733,1360342
2017-01-27,869.000000,875.700012,853.799988,855.950012,807.280090,1272497
2017-01-30,856.950012,863.200012,851.150024,853.549988,805.016479,600766
2017-01-31,856.000000,862.900024,851.250000,855.400024,806.761353,1210100
2017-02-01,857.000000,867.549988,849.200012,854.049988,805.488098,1750447
2017-02-02,857.500000,858.799988,841.799988,845.299988,797.235718,1617828
2017-02-03,845.000000,852.450012,838.599976,849.750000,801.432556,999913
2017-02-06,850.049988,862.000000,850.000000,860.549988,811.618469,1007603
2017-02-07,863.000000,863.299988,851.000000,855.250000,806.619873,866921
2017-02-08,859.900024,859.900024,847.349976,852.950012,804.450623,995337
2017-02-09,856.000000,856.099976,843.500000,850.750000,802.375732,884351
2017-02-10,848.250000,858.400024,847.650024,850.900024,802.517212,648644
2017-02-13,854.950012,864.750000,852.450012,862.299988,813.268921,688095
2017-02-14,863.000000,868.049988,845.000000,848.150024,799.923523,1294385
2017-02-15,848.549988,852.500000,843.400024,850.049988,801.715515,863541
2017-02-16,852.000000,852.500000,844.049988,846.099976,797.990112,529692
2017-02-17,847.000000,847.950012,837.500000,841.250000,793.415833,917969
2017-02-20,850.700012,858.000000,847.500000,854.450012,805.865356,1511663
2017-02-21,853.500000,866.599976,852.049988,862.750000,813.693359,1061217
2017-02-22,866.000000,869.000000,852.000000,864.150024,815.013794,1996095
2017-02-23,870.900024,872.000000,856.250000,858.250000,809.449280,1313518
2017-02-27,859.049988,870.549988,854.250000,866.450012,817.182983,1194357
2017-02-28,865.500000,868.450012,858.150024,865.900024,816.664246,1409380
2017-03-01,868.400024,880.900024,862.950012,875.500000,825.718384,1199589
2017-03-02,878.000000,883.000000,873.349976,877.500000,827.604797,1116347
2017-03-03,878.000000,879.750000,870.900024,877.150024,827.274719,909059
2017-03-06,877.000000,883.150024,866.250000,873.099976,823.454895,620823
2017-03-07,874.099976,874.950012,868.150024,872.049988,822.464539,581168
2017-03-08,870.000000,876.150024,863.250000,871.299988,821.757263,689050
2017-03-09,868.900024,872.000000,862.200012,870.299988,820.814026,649123
2017-03-10,871.000000,877.750000,867.400024,875.200012,825.435364,1533750
2017-03-14,881.200012,915.000000,879.049988,913.750000,861.793518,2763421
2017-03-15,910.000000,917.200012,899.000000,900.500000,849.296936,1247829
2017-03-16,908.000000,912.400024,895.349976,906.200012,854.672852,1052674
2017-03-17,907.549988,911.000000,900.000000,902.549988,851.230408,2071209
2017-03-20,900.549988,915.250000,896.000000,898.450012,847.363464,849554
2017-03-21,898.799988,907.099976,888.299988,903.450012,852.079102,1016256
2017-03-22,894.049988,908.000000,894.049988,904.950012,853.493835,928431
2017-03-23,905.000000,909.000000,898.150024,902.000000,850.711548,737393
2017-03-24,901.000000,905.200012,897.000000,900.200012,849.013977,809976
2017-03-27,899.849976,913.349976,895.099976,898.799988,847.693542,2830764
2017-03-28,900.000000,905.000000,897.500000,903.099976,851.749023,565803
2017-03-29,904.200012,914.900024,900.349976,912.549988,860.661682,1067420
2017-03-30,911.099976,923.799988,909.200012,919.200012,866.933594,2105056
2017-03-31,919.200012,920.250000,905.200012,911.750000,859.907166,1454650
2017-04-03,914.000000,924.349976,904.400024,920.650024,868.301147,832000
2017-04-05,918.150024,937.450012,918.150024,935.349976,882.165222,2246395
2017-04-06,930.849976,936.250000,921.000000,934.650024,881.505127,1588953
2017-04-07,925.700012,932.700012,921.200012,924.500000,871.932190,770117
2017-04-10,922.799988,929.700012,916.000000,925.950012,873.299805,460843
2017-04-11,922.950012,925.799988,917.250000,923.700012,871.177734,715100
2017-04-12,920.200012,925.700012,918.450012,923.750000,871.224915,2006885
2017-04-13,921.849976,929.200012,918.500000,923.849976,871.319214,1200252
2017-04-17,923.000000,923.799988,912.099976,914.049988,862.076416,449115
2017-04-18,915.000000,920.950012,911.049988,912.750000,860.850342,605252
2017-04-19,914.599976,918.450012,906.000000,908.549988,856.889160,1245002
2017-04-20,912.000000,917.599976,906.250000,915.700012,863.632629,1955164
2017-04-21,919.500000,923.900024,903.500000,906.400024,854.861389,761841
2017-04-24,909.900024,909.900024,898.549988,904.549988,853.116455,789135
2017-04-25,907.000000,927.000000,903.049988,924.000000,871.460632,1105317
2017-04-26,924.000000,945.000000,920.299988,941.349976,887.824158,1296199
2017-04-27,941.099976,951.000000,936.200012,947.299988,893.435669,1096343
2017-04-28,944.000000,945.500000,932.150024,934.950012,881.788025,3585324
2017-05-02,930.200012,937.250000,924.000000,928.099976,875.327515,1615426
2017-05-03,933.000000,936.950012,922.599976,934.000000,880.892090,977037
2017-05-04,934.250000,960.000000,933.799988,956.700012,902.301270,1234682
2017-05-05,953.500000,959.450012,949.299988,953.900024,899.660583,571239
2017-05-08,955.000000,960.000000,946.049988,954.849976,900.556458,672197
2017-05-09,957.000000,958.000000,947.500000,952.049988,897.915649,1292861
2017-05-10,954.099976,999.000000,954.099976,996.349976,939.696838,2928370
2017-05-11,994.400024,996.000000,975.950012,978.750000,923.097473,1354465
2017-05-12,978.299988,988.000000,970.250000,980.200012,924.465088,890243
2017-05-15,981.299988,988.849976,974.549988,983.250000,927.341675,734446
2017-05-16,983.000000,1002.500000,982.049988,1000.400024,943.516479,1503815
2017-05-17,1004.000000,1012.000000,991.099976,1009.400024,952.004883,1999387
2017-05-18,1008.000000,1009.000000,983.000000,990.250000,933.943604,2690943
2017-05-19,1000.000000,1022.750000,1000.000000,1008.000000,950.684326,3059815
2017-05-22,1011.349976,1028.199951,1009.000000,1018.599976,960.681580,1788720
2017-05-23,1018.799988,1032.000000,1014.000000,1024.800049,966.529175,2640069
2017-05-24,1026.550049,1040.000000,1023.500000,1038.050049,979.025696,1992083
2017-05-25,1037.900024,1050.000000,1030.300049,1043.449951,984.118652,1918721
2017-05-26,1042.050049,1046.949951,1032.400024,1040.949951,981.760620,716421
2017-05-29,1041.000000,1077.000000,1038.750000,1072.250000,1011.280884,1771026
